retrieved_context,question,reference,response,faithfullness,answer_relevance,answer_correctness
"[Chunk 1]
الأشخاص: تين هوفمان، روبرت ايفانز، ريتشارد سيلبرت، ك ريتشاردز، ون فرانكنهايمر، ويليام هورتسبيرغ
المنظمات: ونت بيكتشرز
التواريخ: عام 1978
النص: . الإنتاج . تطوير الفيلم . بدأ ويليام هورتسبيرغ العمل على فيلم مقتبس بعد نشر روايته "" ملاك ساقط "" عام 1978 ، أخذ صديقه ريتشارد سيلبرت وهو مصمم الإنتاج نسخة الكتاب إلى المنتج روبرت إيفانز . نالت شركة باراماونت بيكتشرز حقوق الفيلم للرواية ، حيث تم تعيين إيفانز لإنتاج الفيلم ، وجون فرانكنهايمر لإخراج الفيلم ، وهجورتسبرغ ككاتب السيناريو . تم استبدال فرانكهايمر لاحقا بديك ريتشاردز ، كان ينظر إلى داستين هوفمان لتأدية الدور الرئيسي

[Chunk 2]
الأشخاص: دان سيتون، سلام فياض
المنظمات: اسراييل، جيب للانتاج، لشتاين، للحركة الصهيونية، ون واليز
التواريخ: عام 2009
النص: . يظهر الفيلم الوثائقي أسماء الأشخاص التالية : إنتاج . الفيلم من إخراج دان سيتون وإنتاج سيتون وإليز بيرلشتاين . سمع سيتون رئيس الوزراء الفلسطيني سلام فياض يلقي خطابا إذاعيا في عام 2009 ورأى أن خطة فياض لبناء الخدمات الاجتماعية والبنية التحتية الاقتصادية كانت طريقا مماثلا للحركة الصهيونية التي أدت إلى إنشاء إسرائيل . التقى سيتون بفياض في عام 2009 قبل وقت قصير من بدء صانعي الفيلم في تصوير الفيلم الوثائقي . بدأ التصوير بدعم من شركة زجيب للإنتاج الفرنسية

[Chunk 3]
الأشخاص: اليكس راناريفيلو، ن باتريك فلانيري، يس كويد، ينا بودين
المنظمات: افلام فورست
الأماكن: بيتا، كاليفورنيا
التواريخ: اغسطس من نفس العام، صيف 2019، يوليو 2019
النص: . إنتاج الفيلم . أعلنت شركة « أفلام فورست » عزمها على تصوير فيلم « ولد بطل » ثم أعيد الإعلان عن تصويره ولكن تحت عنوان « ميكي كيلي » في يوليو 2019. كما تم الإعلان عن أن الإخراج تم إسناده للمخرج أليكس راناريفيلو ، والممثلين شون باتريك فلانيري وكاترينا بودين ودينيس كويد ( الشخصيات المركزية في الفيلم ). عمل فلانيري أيضا كأحد منتجي الفيلم وشارك في كتابة السيناريو جنبا إلى جنب مع المخرج راناريفيلو . تم التصوير في بيتالوما ، كاليفورنيا خلال صيف 2019 وانتهى في أغسطس من نفس العام",من هم منتجين الفيلم ؟,ويل سميث وجادا بينكيت سميث,"روبرت إيفانز، جون فرانكنهايمر (لاحقا ديك ريتشاردز)، ويليام هورتسبيرغ (ككاتب السيناريو)، ن واليز (في فيلم وثائقي)، ن باتريك فلانيري (كمنتج وكاتب سيناريو) في فيلم ""ميكي كيلي"".",0.5,0.92,0.21
"[Chunk 1]
المنظمات: اليونسكو
الأماكن: اليابان، بيل مول، جزيرة هونشو، كانت، منطقة
النص: محافظة توتشيغي هي محافظة في اليابان تقع في منطقة كانتو من جزيرة هونشو ، عاصمتها هي مدينة أوتسونوميا . تشتهر أوتسونوميا بوجود العديد من محلات أكلة الغيوزا . أيضا في أوتسونوميا يقع أكبر مراكز التسوق في شمال منطقة كانتو وهو بيل مول . كما تشتهر محافظة توتشيغي بموقع نيكو الذي يضم العديد من أضرحة الشنتو القديمة والمعابد البوذية التي وضعتها اليونسكو على لائحة مواقع التراث العالمي . من المواقع الشهيرة الأخرى في توتشيغي منطقة تسمى ناسو تشتهر بمواقع الأونسين والبحيرات المحلية ومنتجعات التزلج

[Chunk 2]
المنظمات: اليون
الأماكن: جي - جو، صر اللقلق الابيض
التواريخ: ال 10 للميلا، عام 1608 م
النص: . المعالم . من بين معالم المدينة المشهورة ، معبد بوذي يعود إلى القرن ال 10 للميلاد وقصر اللقلق الأبيض ( هيميجي - جو ) ، لقب بذلك بسبب لون جدارانه الأبيض ، شيد عام 1608 م ، وصنفته اليونيسكو ضمن قائمة التراث الثقافي العالمي . توأمة . لهيميجي ( هيوغو ) اتفاقيات توأمة مع كل من :

[Chunk 3]
الأشخاص: ومات
الأماكن: اليابان، بالي، معبد السرادق الذهبي، معبد زن بوذي، و - جي
التواريخ: 36 - 1573
النص: كينكاكو - جي ( باليابانية : = معبد السرادق الذهبي ) هو معبد زن بوذي ، يقع بالقرب من كيوتو ، ويعد أشهر المعالم السياحية في اليابان . يعتبر البناء وحديقته التي حافظت على تصميمها الأصلي ، من أبرز الشواهد على عمارة فترة موروماتشي ( 1336 -1573 م ) ، ورمزا للحركة التي قام بها الشوغون « يوشي - ميتسو » لصالح الآداب والفنون",ما هي المعالم السياحية الشهيرة في توتشيغي ؟,بوجود العديد من محلات أكلة الغيوزا . أيضا في أوتسونوميا يقع أكبر مراكز التسوق,"توتشيغي تشتهر بموقع نيكو الذي يضم العديد من أضرحة الشنتو القديمة والمعابد البوذية التي وضعتها اليونسكو على لائحة مواقع التراث العالمي، بالإضافة إلى بيل مول أكبر مراكز التسوق في شمال منطقة كانتو.",0.91,0.91,0.92
"[Chunk 1]
النص: . كان المصريون القدماء يؤمنون بعدة آلهة أخرى بجانب الآلهة الرئيسية . والآلهة الرئيسية هي : فهذه كانت أسماء الإله الأعظم خالق الكون والحياة . فلقد كان قدماء المصريون ينظرون إليه على أنه إله واحد أزلي لم يكن قبله شيء وخالق الآلهة وكل شيء ونظم الدنيا ، إلا أن قدماء المصريين أشركوا به وشاركوا معه آلهة أخرى ، إلا أن الإله آتون ظل بأسمائه القديمة الإله الأكبر لهذه الآلهة . أناشيد آتون . ابتكر إخناتون فكرة جديدة وهي أناشيد للمعبود بدلا من الصلوات له ، وهذه أحد أناشيده : نشيد المشرق

[Chunk 2]
الأشخاص: عبادة امون
النص: آمون ، إله الشمس والريح والخصوبة ؛ أحد الآلهة الرئيسيين في الميثولوجيا المصرية القديمة ( ديانة قدماء المصريين ) ، ومعنى اسمه الخفي . من العسير معرفة كيف كان اسمه ينطق بالضبط لأن الكتابة المصرية القديمة الهيروغليفية كانت تستعمل الحروف الساكنة ( الصوامت ) ، فكان اسمه يكتب « أمن» ومن الممكن أنه كان ينطق « أمن» مع إمالة الكسر إلى الفتح . اللاهوت . إن عبادة آمون ( و أمنرع فيما بعد ) والديانة المرتبطة بهما من أعقد ثيولوجيات مصر القديمة

[Chunk 3]
الأشخاص: امون
النص: آتون هو الإله الذي أعلن عنه الملك إخناتون واعتبر إله الشمس الإله الموحد الذي لا شريك له ونور آتون يفيد جميع الأجناس ، يمثل آتون في شكل قرص الشمس ، بأشعتها التي تنتهي بأيد بشرية ، لتمنح الحياة والرخاء للأسرة الملكية ، وبعد وفاة إخناتون ، عاد آمون مرة أخرى ، لمكانته الأولى ، كأحد الأرباب المصرية . التوحيد عند قدماء المصريين . عرف المصريون القدماء التوحيد قبل دعوة التوحيد التي تبناها الملك إخناتون ولكن كان هناك دائما إله مسيطر على باقي الآلهة ، فدعوة التوحيد كانت قائمة منذ عصر تحتمس الرابع وفعلها أخناتون",ما هي الآلهة الرئيسية عند قدماء المصريين ؟,فهذه كانت أسماء الإله الأعظم خالق الكون والحياة . فلقد كان قدماء المصريون ينظرون إليه على أنه إله واحد أزلي لم يكن قبله شيء وخالق الآلهة وكل شيء ونظم الدنيا,"الآلهة الرئيسية عند قدماء المصريين هي الإله الأعظم خالق الكون والحياة، بالإضافة إلى آتون.",0.9,0.91,0.91
"[Chunk 1]
المنظمات: روما
الأماكن: اراضي، قلعة اسكوبية، مقدونيا الشمالية
التواريخ: 4000 قبل الميلاد
النص: إسكوبية ( ، هي عاصمة مقدونيا الشمالية وأكبر مدنها . فهي مركز الدولة السياسي والاقتصادي والأكاديمي . كانت تعرف قديما في عهد روما القديمة باسم « سكوبي ». استوطنت أراضي إسكوبية منذ 4000 قبل الميلاد على الأقل . وقد عثر على بقايا التجمعات السكانية في العصر الحجري الحديث في منطقة قلعة إسكوبية التي تشرف على مركز المدينة

[Chunk 2]
المنظمات: الجيش البلغاري، الدولة العثمانية، مملكة صربيا، مملكة يوغوسلافيا
الأماكن: البل، بلغاريا
التواريخ: عام 1392 م، عام 1912
النص: . في عام 1392 م ، فتح العثمانيون المدينة وبقت تحت سيطرة الدولة العثمانية والتي أسمت المدينة : « أسكوب » ، وظلت إسكوبية تحت الحكم العثماني ما يزيد عن 500 عام . في ذلك الوقت ، اشتهرت المدينة بهندستها المعمارية الشرقية . عام 1912 ، تم ضمها من قبل مملكة صربيا أثناء حروب البلقان ، وبعد الحرب العالمية الأولى ، أصبحت المدينة جزءا من مملكة يوغوسلافيا الحديثة . أما في الحرب العالمية الثانية احتل الجيش البلغاري المدينة وكانت بلغاريا من دول المحور

[Chunk 3]
المنظمات: جمهورية مقدونيا، ورية يوغوسلافيا الاشتراكية الاتحادية
الأماكن: شمال البلقان، نهر فاردار، وبية
التواريخ: 1963، عام 1944، عام 1963، عام 1991
النص: . عام 1944 ، أصبحت إسكوبية عاصمة جمهورية مقدونيا الاشتراكية والتي كانت دولة فيدرالية تابعة لجمهورية يوغوسلافيا الاشتراكية الاتحادية . تطورت المدينة بسرعة بعد الحرب العالمية الثانية ، لكن سرعان ما انقطع هذا الاتجاه عام 1963 عندما ضرب المدينة زلزال مدمر ( زلزال إسكوبية 1963 ). عام 1991 ، أصبحت إسكوبية عاصمة جمهورية مقدونيا المستقلة . تقع إسكوبية في المنطقة العليا من نهر فاردار ، على الطريق الرئيسي الذي يربط شمال البلقان بجنوبها بين بلغراد وأثينا",ما هي تاريخ إسكوبية ؟,استوطنت أراضي إسكوبية منذ 4000 قبل الميلاد على الأقل . وقد عثر على بقايا التجمعات السكانية في العصر الحجري الحديث في منطقة قلعة إسكوبية التي تشرف على مركز المدينة,"تاريخ إسكوبية يعود إلى 4000 قبل الميلاد، عندما استوطنت أراضي المدينة منذ الأزمنة القديمة.",0.91,0.93,0.93
"[Chunk 1]
الأشخاص: مارتين يوبانكي
المنظمات: منتخب بيرو لكرة القدم
الأماكن: بيرو
التواريخ: 20 اكتوبر 1962
النص: مارتين يوبانكي هو لاعب كرة قدم بيروفي في مركز حراسة المرمى ، ولد في 20 أكتوبر 1962 في ليما في بيرو . شارك مع منتخب بيرو لكرة القدم . أما مع النوادي ، فقد لعب مع نادي يونيفرسيتاريو .

[Chunk 2]
المنظمات: اف 91 دوديلانج، المنتخب المغربي
التواريخ: 2018 - 19، يناير 2009، يوليو 2010
النص: . في يناير 2009 ، انضم إلى نادي يوبين البلجيكي ، وفي يوليو 2010 وقع عقدا مع إف 91 دوديلانج الذي ينافس في دوري لوكسمبورغ الوطني . لعب مع النادي حتى نهاية موسم 2018 -19. مهنة دولية . تم استدعاءه للعب في صفوف المنتخب المغربي تحت 20 سنة ، ولعب ايضا في صفوف المنتخب تحت 23 سنة .

[Chunk 3]
الأشخاص: بوخارست
المنظمات: الكت، براي، ري كرا، وا بوخارست
التواريخ: 1986، 1996، عام 1991، عام 1992، عام 1995
النص: . في عام 1991 انضم إلى نادي برايتون الإنجليزي ، لكنه عاد إلى ستيوا في عام 1992 لمدة نصف موسم فقط قبل التوقيع مع رابيد بوخارست ، ثم إلكتروبوتيري كرايوفا في عام 1995. موسمه الأخير كلاعب كرة قدم محترف كان 1996–97 مع ريشيتا . لعب يوفان إجمالي 373 مباراة في دوري الدرجة الأولى الروماني وسجل 20 هدفا . كان بطل الدوري في ست مناسبات وفاز أيضا بكأس رومانيا ثلاث مرات ، جميعها مع ستيوا بوخارست . كان قائد فريق ستيوا عندما فازوا بكأس أوروبا 1986 وكأس السوبر الأوروبي",مع أي منتخب لكرة القدم لعب مارتين يوبانكي ؟,منتخب بيرو,لعب مارتين يوبانكي مع منتخب بيرو لكرة القدم.,0.91,0.93,0.92
"[Chunk 1]
الأشخاص: و اوركيكسوكوا، و دي اوركويهو اي ايبارا
المنظمات: البرلمان الاسباني، الكار
الأماكن: اسبانيا، الباس
التواريخ: 187، 190، 195
النص: خوليو دي أوركويهو إي إيبارا ، كونت أوركويهو ( 1871 – 1950 ) ، والذي اتخذ لنفسه في لغة الباسك اسم "" خوليو أوركيكسوكوا "" ، عالم لسانيات في الباسكية ، وناشط ثقافي ، وسياسي إسباني كارلي . وعمل نائبا برلمانيا عن الكارلية التقليدية ، إذ خدم مرتين في البرلمان الإسباني خلال الفترات 1903 – 1905 ، و 1931 – 1933 ، رغم أنه بلغ ذروة نشاطه السياسي في أواخر حقبة عودة البوربون إلى إسبانيا

[Chunk 2]
الأشخاص: بيو اوسبين اوركويهو اي ثاباليغوي، سيرا، ماريا ديل روزاريو دي ايبارا اي ارامباري، و ادولفو اوسبين اوركو، و غويكويشيا
المنظمات: البرلمان الاسباني، كلية الحقوق المحلية، مجلس البلدية، مجلس مدينة بلباو
الأماكن: كاية
التواريخ: 187، العام 1865
النص: . لسنوات عديدة شغل جد خوليو ، سيرابيو أوسبين أوركويهو إي ثاباليغوي ، شغل منصب سكرتير مجلس مدينة بلباو ؛ وكان والد خوليو ، نيكاسيو أدولفو أوسبين أوركويهو غويكويشيا ( 1839 – 1875 ) ، عميد كلية الحقوق المحلية ، ومسؤول مجلس البلدية ، وعمل لمدة قصيرة نائبا في البرلمان الإسباني . في العام 1865 تزوج والده من ماريا ديل روزاريو دي إيبارا إي أرامباري ( 1846 – 1875 ) ، وريثة الأسرة التي كانت جزءا من الأوليغاركية الصناعية الباسكية ؛ فقد هيمنت على 40 % من تعدين خام الحديد في مقاطعة بسكاية

[Chunk 3]
الأشخاص: اريو، و لامه، و ورو
المنظمات: المجلس الاقليمي لمقاطعة
الأماكن: كاية
التواريخ: العام 1869
النص: . وكان والدها وجد خوليو لأمه واحدا من الزعماء السياسيين المحليين . وشغل منصب رئيس المجلس الإقليمي لمقاطعة بسكاية . وشغل عددا من المناصب الرسمية الأخرى ، بالإضافة إلى رئاسته العديد من الهيئات والشركات التجارية . في العام 1869 انتقل أدولفو وروزاريو إلى ديوستو ، إحدى ضواحي بلباو في ذلك الوقت . استقرا في مسكن لا كافا ، الذي انتهى من بنائه قبل وقت قصير والد روزاريو . أنجب الزوجان 5 أطفال ، ابنتين و 3 أبناء",كم مرة خدم خوليو في البرلمان الإسباني ؟,"خدم مرتين في البرلمان الإسباني خلال الفترات 1903 – 1905 ، و 1931 – 1933 ،","خدم خوليو دي أوركويهو إي إيبارا مرتين في البرلمان الإسباني، خلال الفترات 1903-1905 و 1931-1933.",0.92,0.92,0.92
"[Chunk 1]
النص: النشاط الجنسي بين الناس هو نوع من الود الحسي الفطري ، يمارس لأسباب عديدة مثل الإنجاب ، الروحانية ، تعبير عن العشق أو الاستمتاع كي تشبع الشهوة ، الشهوة للجنس هو من أحد الدوافع الأساسية لسلوك الإنسان . لكل ثقافة أنواع عديدة من الأساليب كي يصل الشخص إلى الجنس . السلوك الجنسي للإنسان هو السلوك المستخدم لدى الإنسان حين ينشد عن خليل جنسي ، وحين يقبل بزيادة الخلائل ، وبناء علاقات ، تعبير عن العشق ، واللقاء الجنسي . الأنشطة الجنسية البشرية . مدى المفهوم

[Chunk 2]
النص: . الأنشطة الجنسية البشرية . مدى المفهوم . السلوك الجنسي تعبير شامل ، يتحدث عن السلوك المعروف عامة والسلوك غير المعروف كذلك ، ولذلك يشمل السلوك الجنسي كل من العلاقات الجنسية خارج الزواج أو العلاقات الزوجية وحتى الاغتصاب أو الاعتداء الجنسي . الجنس والحس . ليس هناك فارق واضح بين الاستمتاع الجنسي واللاجنسي للتحسس من جسم شخصا آخر . مثلا ، مسك الأيادي قد يكون له مفهوم جنسي وقد لايكون له ذلك ، حسب الثقافة والحالة . عادة ، الجنس يتعلق ب : علاقات جنسية

[Chunk 3]
النص: التوجه الجنسي هو نمط مستمر من الانجذاب الرومانسي أو الجنسي ( أو كليهما ) لأشخاص من الجنس الآخر أو من نفس الجنس أو لكلا الجنسين . تتضمن هذه الانجذابات بشكل عام المغايرة الجنسية والمثلية الجنسية وازدواجية الميول الجنسية ، في حين تعرف اللاجنسية ( انعدام الانجذاب الجنسي للآخرين ) أحيانا على أنها الفئة الرابعة . إن هذه الفئات هي جوانب لطبيعة أكثر دقة عن الهوية الجنسية ومصطلحاتها . على سبيل المثال ، قد يستخدم الناس تسميات أخرى مثل "" جامع جنسي "" أو "" متعدد جنسي "" ، أو قد لا يستخدموا أي تسميات على الإطلاق",ما هو النشاط الجنسي ؟,هو نوع من الود الحسي الفطري,"النشاط الجنسي بين الناس هو نوع من الود الحسي الفطري، يمارس لأسباب عديدة مثل الإنجاب، الروحانية، تعبير عن العشق أو الاستمتاع كي تشبع الشهوة.",0.9,0.93,0.91
"[Chunk 1]
الأشخاص: سمير غانم، عادل نصيف، وليام شكسبير
المنظمات: اضواء المسرح، السم، بجامعة الاسكندرية، بجامعة عين شمس
التواريخ: عام 1938
النص: عادل نصيف ممثل مصري من مواليد عام 1938 وهو أحد أعضاء فريق ثلاثي أضواء المسرح . قدم على مسرح الجامعة عددا من أشهر الأعمال التراجيدية ، ومنها « عطيل » و « ماكبث » للكاتب البريطاني وليام شكسبير . تقلد رئاسة فرقة « السمر » المسرحية بجامعة عين شمس ، وهي الفرقة التي كانت سببا في تعرفه على رفيق دربه الفنان سمير غانم ، الذي كان رئيسا لفرقة « سمر » المسرحية بجامعة الإسكندرية

[Chunk 2]
الأشخاص: اولاد غانم، جورج وسمر وعادل، سمير، عادل نصيف، فواد، ق عادل
المنظمات: بجامعة عين شمس، كلية الزراعة
النص: .. بقينا نظهر في التليفزيون كمان » فرد جورج على سمير رد غير متوقع : « طب إيه رأيك تظهر معايا في التلفزيون » فوافق سمير وبالفعل قدموا فقرة « سلامات حول العالم » ولاقت نجاحا كبيرا وطلب فؤاد المزيد . إتجه « جورج » إلى زميله في كلية الزراعة بجامعة عين شمس عادل نصيف وعرض عليه العمل معه ومع سمير فوافق عادل وبالفعل ظهر الثلاثي « جورج وسمر وعادل » وبدأ الفريق تحت اسم « أولاد غانم » وقدموا فقرة « الشحاتين حول العالم »

[Chunk 3]
الأشخاص: سمير غانم، عادل نصيف، عمرو الليثي، وحيد سيف
المنظمات: بكلية الزراعة
الأماكن: الاسكندرية، اهرة
النص: . ظهر الفنان سمير غانم على إحدى القنوات الفضائية في حوار مع الإعلامي عمرو الليثي وقال إن الثلاثي في البداية لم يكن « سمير والضيف وجورج » ، لكنه كان مكونا من الثلاثي « سمير غانم والفنان وحيد سيف والفنان عادل نصيف » ، وقال إن وحيد سيف ترك الفرقة لأنه لم يستطع السفر من الأسكندرية للقاهرة لعمل الحفلات بسبب دراسته وأيضا لأنه كان موظفا في نفس الوقت ، وأن الفنان عادل نصيف ترك الفرقة بسبب إكماله دراسته العليا ، حيث كان يدرس في تخصص علم الحشرات بكلية الزراعة وسفره لبلجيكا من أجل ذلك ، ثم هجرته للبرازيل فيما بعد ،",ما هو الفريق الذي كان عادل نصيف عضو فيه ؟,ثلاثي أضواء المسرح,"كان عادل نصيف عضواً في فرقة ""السم"" المسرحية بجامعة عين شمس، كما كان رئيساً لها. بالإضافة إلى ذلك، كان عادل نصيف عضواً في الفريق الثلاثي ""أولاد غانم"" الذي قدموا فقرة ""الشحاتين حول العالم"".",0.2,0.93,0.31
"[Chunk 1]
النص: زيت قرنفل ( Clove Oil ) هو زيت مطهر للجروح ومضاد للجراثيم ومخفف لآلام الأسنان ويفيد في العدوي التنفسية . الاستخدامات . تستعمل للربو والسعال الديكي ودوار الحركة والبحر والرعشة وآلام الروماتيزم . ويضاف للملينات ليقلل آلامها وتقلصاتها في البطن . أعراض جانبية لاستخدامه . توجد مادة الأوجينول في زيت القرنفل ، تتسبب بإتلاف الأنسجة وتسمم الكبد في حال تناولها بكميات كبيرة .

[Chunk 2]
الأماكن: حوض البحر الابيض المتوسط
النص: زيت الزيتون هو زيت ناتج من عصر أو ضغط ثمار الزيتون ، وهي شجرة تنمو في حوض البحر الأبيض المتوسط ؛ يستعمل زيت زيتون في الطبخ والصيدلة والطب ، وفي إشعال المواقيد الزيتية وفي الصابون . زيت الزيتون مستعمل بكثرة لكونه غذاء صحي غني بالدهون المفيدة والفيتامينات . وتعتبر 85 % من الدهون الموجودة فيه صديقة للقلب ، كما تساعد في التقليل من نسبة الكوليسترول في الدم . الأسواق . هناك أكثر من 750 مليون شجرة زيتون تزرع في جميع أنحاء العالم ، 95 ٪ منها في منطقة البحر الأبيض المتوسط

[Chunk 3]
الأماكن: بلاد الشرق
النص: . يحوي زيوتا عطرية وأصباغ تذوب في الماء . يمنع المغص وطارد للأرياح وينظم العادة الشهرية وبه مادة Curcumin الصبغة الصفراء ولها تأثير يفوق الكورتيزون في الأمراض الجلدية وهي مضادة للأكسدة وأشد من فيتامين E ويقلل . ويخفض ضغط الدم . ومن هذا المسحوق تحضر الخلطة المعروفة باسم الكاري ذات التاريخ الطويل في بلاد الشرق كأشهر التوابل حيث يعطيها الطعم الحاد والمر نسبيا والرائحة المميزة نتيجة وجود زيت الكركومين الطيار Curcumins oil ، والكركم يوجد منه عدة أنواع تنمو في أماكن مختلفة من العالم",ما هو زيت القرنفل ؟,هو زيت مطهر للجروح ومضاد للجراثيم,زيت قرنفل (Clove Oil) هو زيت مطهر للجروح ومضاد للجراثيم ومخفف لآلام الأسنان ويفيد في العدوي التنفسية.,0.9,0.91,0.92
"[Chunk 1]
الأشخاص: جاك والتون
الأماكن: المملكة المتحدة
التواريخ: 23 ابريل 1998
النص: جاك والتون هو لاعب كرة قدم بريطاني في مركز حراسة المرمى ، ولد في 23 أبريل 1998 في في المملكة المتحدة . لعب مع نادي بارنسلي .

[Chunk 2]
الأشخاص: ويلت
المنظمات: دي فلومينينسي، دي فيتوريا، دي كوريتيبا، دي ناوتيكو، ساو باولو
الأماكن: البرازيل، تا ريدوندا، و هوريزونتي
التواريخ: 13 اكتوبر 1947، 13 ديسمبر 2009
النص: ويلتون هو لاعب كرة قدم برازيلي في مركز الوسط ، ولد في 13 أكتوبر 1947 في بيلو هوريزونتي في البرازيل ، وتوفي في 13 ديسمبر 2009 في فولتا ريدوندا في البرازيل . لعب مع نادي ساو باولو ونادي فلومينينسي ونادي فيتوريا ونادي كوريتيبا ونادي ناوتيكو .

[Chunk 3]
الأشخاص: جون غاتنبي بولتون
المنظمات: ب باركس، صد اوينز فالي
الأماكن: استراليا، كاليفورنيا، ومركز درب التبانة
التواريخ: 5 يونيو 1922، 6 يوليو 1993
النص: جون غاتنبي بولتون ( 5 يونيو 1922 - 6 يوليو 1993 ) عالم فلك بريطاني أسترالي كان دوره أساسيا في تطوير علم الفلك الراديوي . كان دور بولتون محوريا في إثبات أن المصادر الراديوية المتقطعة هي إما مجرات أو بقايا مستعرات عظمى ، وليست نجوما . لعب أيضا دورا مهما في اكتشاف النجوم الزائفة ومركز درب التبانة . شغل بولتون منصب المدير الافتتاحي لتلسكوب باركس الراديوي في أستراليا وأنشأ مرصد أوينز فالي الراديوي في كاليفورنيا . شغل طلاب بولتون مناصب إدارية في معظم المراصد الراديوية في العالم وحاز أحدهم على جائزة نوبل",ما هي جنسية جاك والتون ؟,بريطاني,britani.,0.92,0.5,0.91
"[Chunk 1]
النص: الشفرة اللونية للمقاومات الكهربائية في الكهرباء هي حلقات ملونة تطلى بها المقاومات الكهربائية بغرض تعيين قدرها بالأوم . كما ابتكرت الصناعات الإلكترونية شفرات مشابهة تستخدم مع المكثفات و الملفات للتعريف بقيمها عند الاستخدام . في المقاومات تطلى عادة أربعة حلقات ملونة تعطي قدر المقاومة . وفي الاتصالات تستخدم 25 زوجا من الحلقات الملونة للتعريف بنوع الكبلات

[Chunk 2]
المنظمات: es allian، اتحاد الصناعات الالكترونية، رابطة صناعة الراديو
التواريخ: العشرين، يات من القرن الماضي
النص: . وقد ابتكرت فكرة وضع حلقات ملونة على المقاومات أثناء العشرينيات من القرن الماضي عن طريق رابطة صناعة الراديو وتسمى الآن « أتحاد الصناعات الإلكترونية » Electronic Industries Alliance ( EIA ), ونشر كتقرير رقم EIA-RS-279. والمستند القياسي العالمي المعترف به حاليا هو IEC 60062. واستخدمت الحلقات الملونة للتعريف بمقدار المقاومة لأن المقاومات كانت صغيرة الحجم وبغرض خفض مصاريف الإنتاج والبيع . المقاومات الحرارية

[Chunk 3]
النص: . والمكثفات المصنعة لها صفائح معدنية رقيقة موصلة للكهرباء توضع فوق بعضها وبينها طبقات العوازل أو تلف حول بعضها لتصغير حجم المواسع . يطلق على المكثف أيضا اسم مواسعة أو متسعة . وفي اللغة الإنجليزية يستخدم اسم « مواسعة ( Capacitaire )» في الوقت الحالي بشكل أكبر ، فيما كان يشار له بالاسم « مكثف ( Condenser )» في السابق . تعمل المتسعات تحت جهد كهربائي مختلف من بضع عشرات فولت كما في الدوائر الإلكترونية والكهربائية إلى آلاف الفولتات كما في شبكات القدرة الكهربائية . قوانين",ما هي الحلقات الملونة التي تستخدم مع المكثفات والملفات في الصناعات الإلكترونية ؟,في المقاومات تطلى عادة أربعة حلقات ملونة تعطي قدر المقاومة,"لا توجد حلقات ملونة تستخدم مع المكثفات والملفات في الصناعات الإلكترونية، فالحلقة الملونة هي شفرة لونية للمقاومات الكهربائية فقط.",0.91,0.91,0.8
